question_id,question,context,answer,answer_start,answer_end,title
950,개인정보 보호의 입장은 어떤 국제적 가이드라인과 유사한가요? ,"현행 '개인정보보호법'에 따른 개인정보의 정의는 '살아있는 개인에 관한 정보로서 성명, 주민등록번호 및 영상 등을 통하여 개인을 알아볼 수 있는 정보'로 규정되어 있다. 또한 '정보통신망 이용촉진 및 정보보호 등에 관한 법률'에서도 개인정보를 생존하는 개인에 관한 정보로서 특정 개인을 식별하거나 식별할 수 있는 모든 정보로 규정하고 있어 오늘날 정보처리기술의 발달에 따른 정보의 유용성 측면을 반영시키는 한편, 보호할 가치가 있는 정보라는 측면에서 개인에 관한 모든 정보라기보다는 특정 개인에 대한 식별이 가능한 정보로 한정시키고 있다. 즉 개인에 관한 정보라 하더라도 익명 처리되어 누구에 관한 정보인지 식별이 안된다면 개인정보에 속하지 않는다. 이러한 입장은 1980년 OECD가 채택한 '프라이버시 보호와 개인 데이터의 국제적 유통에 관한 가이드라인'과 1995년 EU가 채택한 '개인정보보호지침'에서 개인과 정보와의 관련성 및 개인에 대한 식별 가능성을 그 기본요소로 하고 있는 것과도 같다.",1980년 OECD가 채택한 '프라이버시 보호와 개인 데이터의 국제적 유통에 관한 가이드라인'과 1995년 EU가 채택한 '개인정보보호지침'에서 개인과 정보와의 관련성 및 개인에 대한 식별 가능성을 그 기본요소로 하고 있는 것과도 같다.,372.0,504.0,950
951,개인정보를 어떤 두 가지 유형으로 나누어 설명하나요? ,"개인정보를 직접적으로 해당 개인을 알아볼 수 있는 정보(단순 개인정보), 그리고 간접적으로 다른 정보와의 결합을 통해 해당 개인을 알아 볼 수 있는 정보(복합 개인정보)로 나누어본다면 오늘날개인정보 보호의 문제는 복합 개인정보로 확대되면서 정보통신기술의 발전에 따른 개인정보의 범위와 그 가치의 증대에 초점을 두고 있다. 개인정보는 행정, 고객관리, 금융거래 등 사회의 유지와 발전에 필수적인 요소로 기능하고 있으며, 빅데이터분석이 널리 활용되고 있는 가운데 금융회사를 비롯한 모든 기업의 입장에서도 수익 창출을 위한 자산적 가치가 더욱 높아지고 있다. 그러나 누군가에게 악의적인 목적으로 이용되거나 유출될 경우 개인의 안전과 재산에 큰 피해를 줄 수 있고, 매일 수신되는 스팸 문자, 보이스 피싱, 메신저 상의 금융사기 등이 모두 개인정보 유출과 관련될 수 있다.","개인정보를 직접적으로 해당 개인을 알아볼 수 있는 정보(단순 개인정보), 그리고 간접적으로 다른 정보와의 결합을 통해 해당 개인을 알아 볼 수 있는 정보(복합 개인정보)로 나누어본다면",0.0,102.0,951
952,개인정보 유출이 어떤 피해를 초래할 수 있는지 예를 들어주세요. ,"개인정보를 직접적으로 해당 개인을 알아볼 수 있는 정보(단순 개인정보), 그리고 간접적으로 다른 정보와의 결합을 통해 해당 개인을 알아 볼 수 있는 정보(복합 개인정보)로 나누어본다면 오늘날개인정보 보호의 문제는 복합 개인정보로 확대되면서 정보통신기술의 발전에 따른 개인정보의 범위와 그 가치의 증대에 초점을 두고 있다. 개인정보는 행정, 고객관리, 금융거래 등 사회의 유지와 발전에 필수적인 요소로 기능하고 있으며, 빅데이터분석이 널리 활용되고 있는 가운데 금융회사를 비롯한 모든 기업의 입장에서도 수익 창출을 위한 자산적 가치가 더욱 높아지고 있다. 그러나 누군가에게 악의적인 목적으로 이용되거나 유출될 경우 개인의 안전과 재산에 큰 피해를 줄 수 있고, 매일 수신되는 스팸 문자, 보이스 피싱, 메신저 상의 금융사기 등이 모두 개인정보 유출과 관련될 수 있다.","누군가에게 악의적인 목적으로 이용되거나 유출될 경우 개인의 안전과 재산에 큰 피해를 줄 수 있고, 매일 수신되는 스팸 문자, 보이스 피싱, 메신저 상의 금융사기 등",314.0,405.0,952
953,개인정보법보다 개인정보 유출에 대한 책임이 어떻게 더 강화되는가? ,"첫째, 개인정보의 '수집-보유·활용-파기'의 단계별로 금융소비자의 권리 보호 및 금융회사 책임을 대폭 강화하고자 구체적인 기술적 보안방안에 있어서는 자율권을 부여하되, 유출사고 발생 시에는 금융회사에 엄정히 책임을 물어 형식적 기준과 절차만 준수하면 사고가 발생해도 제재를 받지 않는 문제를 방지한다. 둘째, 금융회사가 확실하게 책임지는 구조를 확립하고자 CEO 등의 책임을 강화하고 모집인과 제3자에게 제공한 정보에 대해서도 금융회사에 관리책임을 부과하는 한편, 징벌적 과징금 도입, 형벌과 행정제재 상향을 통해 개인정보법 등 정보보호의 일반법보다 책임을 한층 강화한다. 셋째, 해킹 등 외부로부터의 전자적 침해행위에 대해서도 기존 대책을 대폭 보강하고자 주기적인 보안 이행실태 점검 및 보안전담기구 설치 등으로 상시적인 보안체계를 구축한다. 넷째, 이미 계열사와 제3자에 제공되었거나 외부 유출된 정보로 인해 잠재적으로 피해가 발생할 가능성에 대해서도 대응방안을 강구한다.","징벌적 과징금 도입, 형벌과 행정제재 상향을 통해 개인정보법 등 정보보호의 일반법보다 책임을 한층 강화한다.",260.0,320.0,953
954,개인정보 유출이 걱정될 때 어떤 서비스를 활용하는 것이 좋은가? ,"NICE평가정보의 마이크레딧, SCI(서울신용평가정보)의 사이렌24, KCB(코리아크레딧뷰로)의 올크레딧 등이 있다. 명의도용방지 서비스는 실명확인 및 본인인증 시 본인에게 SMS·이메일을 통보하는 유료 서비스이다. 다른 방법으로는 주민번호 클린센터(clean.kisa.or.kr)를 이용하여 주민번호 이용내역을 조회하는 것이다. 클린센터를 통한 조회는 무료이며 신용평가사에서 제공하는 실명확인 및 본인인증 서비스를 이용하는 홈페이지에 한해서 확인가능하다. 만약 주민번호가 도용되어 가입된 것으로 의심되는 사이트가 있다면 클린센터의 회원탈퇴 양식에 맞추어 웹사이트 회원탈퇴를 신청하면 된다.","NICE평가정보의 마이크레딧, SCI(서울신용평가정보)의 사이렌24, KCB(코리아크레딧뷰로)의 올크레딧 등이 있다.",0.0,65.0,954
955,주민번호가 도용되었다면 어떤 조치를 취해야 하는가? ,"NICE평가정보의 마이크레딧, SCI(서울신용평가정보)의 사이렌24, KCB(코리아크레딧뷰로)의 올크레딧 등이 있다. 명의도용방지 서비스는 실명확인 및 본인인증 시 본인에게 SMS·이메일을 통보하는 유료 서비스이다. 다른 방법으로는 주민번호 클린센터(clean.kisa.or.kr)를 이용하여 주민번호 이용내역을 조회하는 것이다. 클린센터를 통한 조회는 무료이며 신용평가사에서 제공하는 실명확인 및 본인인증 서비스를 이용하는 홈페이지에 한해서 확인가능하다. 만약 주민번호가 도용되어 가입된 것으로 의심되는 사이트가 있다면 클린센터의 회원탈퇴 양식에 맞추어 웹사이트 회원탈퇴를 신청하면 된다.",클린센터의 회원탈퇴 양식에 맞추어 웹사이트 회원탈퇴를 신청하면 된다.,292.0,330.0,955
956,개인정보가 유출된 경우 어떤 단계를 따라야 하는가? ,"개인정보가 유출된 경우에는 해당 사이트 관리자에게 삭제를 요청하고, 처리되지 않는 경우 개인 정보침해 신고센터(privacy.kisa.or.kr, ☎118)에 신고한다. 유출된 개인정보로 인하여 금전 피해가 발생한 경우 금융회사가 보상하지 않으면금융감독원에 분쟁조정을 신청할 수 있다. 이와는 별도로 개인정보 유출 피해에 대한 손해배상청구를 위해서는 민사소송을 제기하거나 개인정보분쟁조정위원회(www.kopico.go.kr)에 개인정보분쟁 조정을 신청할 수도 있다.","해당 사이트 관리자에게 삭제를 요청하고, 처리되지 않는 경우 개인 정보침해 신고센터(privacy.kisa.or.kr, ☎118)에 신고",15.0,91.0,956
957,금전 피해가 발생한 경우 어떤 조치를 취할 수 있는가? ,"개인정보가 유출된 경우에는 해당 사이트 관리자에게 삭제를 요청하고, 처리되지 않는 경우 개인 정보침해 신고센터(privacy.kisa.or.kr, ☎118)에 신고한다. 유출된 개인정보로 인하여 금전 피해가 발생한 경우 금융회사가 보상하지 않으면금융감독원에 분쟁조정을 신청할 수 있다. 이와는 별도로 개인정보 유출 피해에 대한 손해배상청구를 위해서는 민사소송을 제기하거나 개인정보분쟁조정위원회(www.kopico.go.kr)에 개인정보분쟁 조정을 신청할 수도 있다.",금융회사가 보상하지 않으면금융감독원에 분쟁조정을 신청할 수 있다. 이와는 별도로 개인정보 유출 피해에 대한 손해배상청구를 위해서는 민사소송을 제기하거나 개인정보분쟁조정위원회(www.kopico.go.kr)에 개인정보분쟁 조정을 신청,123.0,252.0,957
958,최근에 어떤 종류의 대출사기가 증가하고 있는가요? ,"이 책의 3부 「부채와 신용관리」에서 알아본 대출사기의 유형 외에도 최근에는 대학생들의 어려운 경제적 현실을 이용해 취업이나 장학금을 미끼로 하는 대출사기가 증가하고 있다. 사례1)선배가 '대출을 받아주면 150만원을 주겠다'고 하여 PC방에서 아르바이트를 하는 것처럼 허위 소득확인서를 작성해 저축은행에서 대출을 받아 건네주었는데, 이후 선배가 잠적해 대출명의자인 본인만 신용불량자가 되었다. 사례2)좋은 아르바이트 자리를 인터넷 검색으로 알게 되었는데, 사장이 월급이체에 필요하다며 신분증과 공인인증서, 예금통장 등을 달라고 하여 넘겨주었더니 나중에 자신의 명의로 대출을 받은 후 잠적하였다. 기존의 전기통신금융사기는 전화를 이용한 보이스피싱 정도였으나 오늘날에는 악성코드를 유포하여 실제와 유사한 금융회사의 인터넷뱅킹 사이트로 유인하는 피싱사이트 등 그 수법과 종류가 교묘하고 다양하게 진화하고 있다.",최근에는 대학생들의 어려운 경제적 현실을 이용해 취업이나 장학금을 미끼로 하는 대출사기가 증가하고 있다.,38.0,96.0,958
959,대학생들을 대상으로 한 대출사기의 사례를 들어주세요. ,"이 책의 3부 「부채와 신용관리」에서 알아본 대출사기의 유형 외에도 최근에는 대학생들의 어려운 경제적 현실을 이용해 취업이나 장학금을 미끼로 하는 대출사기가 증가하고 있다. 사례1)선배가 '대출을 받아주면 150만원을 주겠다'고 하여 PC방에서 아르바이트를 하는 것처럼 허위 소득확인서를 작성해 저축은행에서 대출을 받아 건네주었는데, 이후 선배가 잠적해 대출명의자인 본인만 신용불량자가 되었다. 사례2)좋은 아르바이트 자리를 인터넷 검색으로 알게 되었는데, 사장이 월급이체에 필요하다며 신분증과 공인인증서, 예금통장 등을 달라고 하여 넘겨주었더니 나중에 자신의 명의로 대출을 받은 후 잠적하였다. 기존의 전기통신금융사기는 전화를 이용한 보이스피싱 정도였으나 오늘날에는 악성코드를 유포하여 실제와 유사한 금융회사의 인터넷뱅킹 사이트로 유인하는 피싱사이트 등 그 수법과 종류가 교묘하고 다양하게 진화하고 있다.","선배가 '대출을 받아주면 150만원을 주겠다'고 하여 PC방에서 아르바이트를 하는 것처럼 허위 소득확인서를 작성해 저축은행에서 대출을 받아 건네주었는데, 이후 선배가 잠적해 대출명의자인 본인만 신용불량자가 되었다.",101.0,220.0,959
